order #,fset #,eset #,gon-f-e,region,sub region,country,lct,segment,sub segment,modality,mct - explore,customer,psi description,psi group,fset main mor,fset value,order init date,aosd,cosd,sosd,rsdd,asdd,missing asdd,fpd,asds,myor shortage,billing terms,aicd,hfs credit status,hfs credit approved date,taskray cosd,modified cosd,ls,ld,lm,eset main mor,inco terms,pjm,eom order status,pmi/owner,customer class,procure date,cdo date,rsds,po/ir,credit status,credit override date,credit approved date,inst,fulfilment model,shippable item flag,eset creation date,customer class new,lead_time_from_ecd_to_cosd,lead_time_from_ecd_to_aosd,lead_time_from_ecd_to_asdd,lead_time_from_ecd_to_asds,lead_time_from_ecd_to_procure_date,modality encoded,country encoded,customer class new encoded,cosd duplicate,aosd duplicate,predicted cosd,confidence interval lower,confidence interval upper,cosd vs aosd (days),outlier,cosd prediction
5194370,1,1,5194370-1-1,EMEA,Southern Europe,Spain,Iberia,Imaging,CT,CT,Spain Norte,HOSP UNIV PRINCIPE DE ASTURIAS,Frontier GSI 3.0 GT2000 BHW,Revolution Frontier BHW,472739,539767,2022-06-23,2023-09-21,2023-09-18,2023-09-10,2023-09-12,2023-09-18,Fully Shipped,2023-07-21,2023-03-13,Yes,100_00_00_00_00_00_00,2023-09-24,Not Approved,,,,32,6,42,464161,DDP,"Huedo, Jorge",Procured Not Cancelled,Francisco Alguacil Salamanca,GBL-PUBLIC,2022-06-24,2023-07-31,2024-05-24,2023-04-11,Credit Approved,,2022-06-23,5194370-H U Principe de Asturias-Revolution Frontier-INST-0314669,CDO-EOM-IRISO,Yes,2022-06-16,Direct Public,459,462.0,459.0,270.0,8,3,82,1,2023-09-18,2023-09-21,2023-09-17,2023-08-26,2023-10-10,4.0,No,1. Within 7 Days
5329919,1,1,5329919-1-1,Intercontinental,India,India,India,Imaging,CT,CT,Karnataka,VINAY H C,REVOLUTION ACTS SVCT INDIA,Revolution ACT India,111452,114608,2023-06-29,2023-09-07,2023-09-23,2023-09-23,2023-09-21,2023-09-01,Fully Shipped,2023-09-04,2023-08-31,No,00_00_00_100_00_00_00,2023-09-07,Not Approved,,,,0,2,15,110211,FOB,"S M, SIDDANAGOWDA",Procured Not Cancelled,Velusamy A,EXTERNAL-PVT_INDIA,2023-08-28,2023-08-28,2023-10-23,2023-09-01,Credit Approved,2023-07-11,2023-09-01,5329919-Naavi Global Diagnostics-Revolution ACTs-INST-0370428,STD,Yes,2023-06-28,Direct Public,87,71.0,65.0,64.0,61,3,37,1,2023-09-23,2023-09-07,2023-09-21,2023-09-13,2023-09-29,-14.0,No,2. Within 14 Days
5254049,1,4,5254049-1-4,Intercontinental,Korea,Korea,Korea,Imaging,MR,AW,Area 1,Korea University Hospital,AW High Tier Server,3.0T SIGNA PREMIER 3TLC FIXED FLO,1512979,2668202,2022-12-02,2023-05-13,2023-05-13,2023-05-13,2023-05-12,2023-05-12,Fully Shipped,,2023-03-27,No,00_00_00_00_00_00_100,2023-05-14,Not Approved,,,,10,2,14,170752,CUSTOMER SITE,"Jo, Kyung-Mi",Procured Not Cancelled,,EXTERNAL-PVT_KOREA,2022-12-26,2022-12-26,2024-07-17,2023-04-06,Credit Approved,,,5254049-고대안암병원-SIGNA Premier 3.0T-INST-0333056,STD,Yes,2022-12-02,Direct Public,162,162.0,161.0,115.0,24,1,48,1,2023-05-13,2023-05-13,2023-05-12,2023-05-04,2023-05-20,1.0,No,1. Within 7 Days
5298189,1,1,5298189-1-1,Intercontinental,India,India,India,Imaging,CT,CT,Tamil Nadu,SRM MEDICAL COLLEGE HOSPITAL & RESEARCH CENTRE,Revo Maxima Mid India,Revolution Maxima India,372844,463024,2023-03-30,2023-06-15,2023-06-10,2023-06-30,2023-05-23,2023-06-12,Fully Shipped,,2023-05-09,No,00_00_00_100_00_00_00,2023-06-15,Not Approved,,,,1,3,60,372844,FOB,"Shahul, Mohammed",Procured Not Cancelled,Velusamy A,EXTERNAL-PVT_INDIA,2023-05-08,2023-05-08,2023-05-22,2023-05-15,Credit Approved,,2023-05-29,5298189-Pers Enterprises Private Lim-Revolution Maxima-INST-0355238,CDO-EOM-AFF,Yes,2023-03-29,Direct Public,73,78.0,75.0,41.0,40,3,37,1,2023-06-10,2023-06-15,2023-06-09,2023-06-03,2023-06-16,6.0,No,1. Within 7 Days
5255999,1,1,5255999-1-1,EMEA,FBFA,France,France,Imaging,MR,MR,France South,HOPITAL DE NARBONNE,1.5T SIGNA VOYAGER DETACH TJS,1.5T SIGNA VOYAGER IPM DETACH TJS,974089,1626516,2022-12-09,2024-02-21,2024-02-20,2024-02-23,2024-02-16,2024-02-21,Fully Shipped,2033-08-08,2024-01-02,Yes,00_00_00_00_00_00_100,2024-02-21,Not Approved,,,2024-02-21,22,4,42,901319,CIF,"KOUBBI, AMANDINE",Procured Not Cancelled,Yasmine Hamouni,GBL-PUBLIC,2022-12-11,2024-01-22,2024-06-04,2024-01-18,Credit Approved,,2022-12-09,5255999-Création CHGNarbonne-SIGNA Voyager 1.5T-INST-0237313,CDO-EOM-IRISO,Yes,2022-12-07,Direct Public,440,441.0,441.0,391.0,4,9,28,1,2024-02-20,2024-02-21,2024-02-15,2024-01-22,2024-03-10,6.0,No,1. Within 7 Days
5229962,1,2,5229962-1-2,EMEA,FBFA,Morocco,Francophone Africa,Imaging,MR,AW,Morocco,T2S- TECHNIQUES SCIENCE SANTE,AW Low Tier Server,1.5T SIGNA EXPLORER W TJS,541080,583000,2022-09-27,2024-06-29,2024-06-14,2024-06-14,2024-05-29,2024-06-20,Fully Shipped,2024-05-16,2024-05-23,No,00_00_00_100_00_00_00,2024-06-29,Not Approved,,,,4,16,14,35039,FCA,"CHERI, AFAF",Procured Not Cancelled,Hakim Missoum,VIP-PARTNER PRIVATE,2023-09-12,2023-12-08,2024-06-20,2024-05-24,Credit Approved,2023-09-12,2024-04-24,5229962-T2s -CHZ RABAT-SIGNA Explorer 1.5T-INST-0333850,STD,Yes,2022-09-27,Indirect,626,641.0,632.0,604.0,350,1,58,2,2024-06-14,2024-06-29,2024-06-13,2024-05-18,2024-07-09,16.0,No,3. Within 21 Days
5171139,1,1,5171139-1-1,EMEA,RCIS,Russia,Russia,Imaging,CT,CT,East Russia,IP ALYABYEV ALEKSANDR ALEKSANDROVICH,TangX Opt 520 GLB MDD BHW,OPTIMA CT520 TANG-X BHW,256822,312334,2022-04-05,2023-03-26,2023-03-02,2023-03-02,2023-02-17,2023-03-21,Fully Shipped,,2023-01-30,No,00_100_00_00_00_00_00,2023-07-26,Not Approved,,,2023-03-26,10,6,42,256823,DDP,"Akenteva, Daria",Procured Not Cancelled,Konstantin Ivanov,CIS PRIVATE,2022-04-13,2023-01-13,2023-01-26,2023-02-10,Credit Approved,,2022-04-05,5171139-Дента Люкс (Красноярский фил-Optima CT520-INST-0,DCDO,Yes,2022-04-05,Direct Private,331,355.0,350.0,300.0,8,3,75,0,2023-03-02,2023-03-26,2023-02-28,2023-02-14,2023-03-14,26.0,No,4. Greater than 21 Days
5394193,1,1,5394193-1-1,Intercontinental,India,India,India,Imaging,CT,CT,Karnataka,GENWORKS HEALTH PRIVATE LIMITED,REVOLUTION ACTS SVCT INDIA,Revolution ACT India,124698,128810,2023-12-29,2024-03-29,2024-03-30,2024-03-30,2024-03-28,2024-03-20,Fully Shipped,2024-03-29,2024-03-19,No,00_00_00_100_00_00_00,2024-03-29,Not Approved,,,,2,2,30,124698,FOB,"Wabale, LAHU",Procured Not Cancelled,BISWADEEP DUTTA,EXTERNAL-PVT_INDIA,2024-03-08,2024-03-09,2024-03-30,2024-03-21,Credit Approved,2024-01-02,2024-03-20,5394193-Chilarai Multispeciality Hos-Revolution ACTs-INST-0379406,CDO-FAILURE - E,Yes,2023-12-27,Direct Public,94,93.0,84.0,83.0,72,3,37,1,2024-03-30,2024-03-29,2024-03-29,2024-03-19,2024-04-07,0.0,No,1. Within 7 Days
5263197,1,1,5263197-1-1,EMEA,Eastern Europe,Greece,South Eastern Europe,Imaging,MR,MR,Greece,AFFIDEA PRIVATE DIAGNOSTIC LABORATORIES AND MULTIMODALITIES MEDICAL SINGLE MEMBER SOCIETE ANONYME,1.5T SIGNA VOYAGER TJS IPM,1.5T SIGNA VOYAGER TJS IPM,571635,677399,2022-12-27,2023-06-13,2023-03-31,2023-06-13,2023-03-24,2023-06-01,Fully Shipped,2023-03-17,2023-02-15,Yes,00_00_00_00_00_00_100,2023-06-13,Not Approved,,,2023-06-13,22,6,42,571525,DDP,"Doura, Natasa",Procured Not Cancelled,Vicky Veroni,GBL-PRIVATE,2022-12-29,2023-02-02,2024-05-24,2023-02-28,Credit Approved,,2022-12-27,5263197-Affidea Lavrio-SIGNA Voyager 1.5T-INST-0335479,CDO-EOM-IRISO,Yes,2022-12-22,Direct Private,99,173.0,161.0,55.0,7,9,32,0,2023-03-31,2023-06-13,2023-08-02,2021-05-15,2025-10-19,-50.0,No,4. Greater than 21 Days
5342513,1,1,5342513-1-1,EMEA,Southern Europe,Italy,IMI,Imaging,CT,CT,Italy North East,AZ ULSS N.6 EUGANEA,Revo Ascend 72kW Long BHW,Revolution Ascend 72kW BHW,295472,304000,2023-08-11,2024-03-29,2024-03-29,2024-03-29,2024-03-22,2024-03-19,Fully Shipped,2024-03-18,2024-03-01,Yes,00_00_00_00_00_00_100,2024-04-15,Not Approved,,,,32,6,30,242964,DAP,"Mercanti, Stefania",Procured Not Cancelled,Sergio Walter Rampin,GBL-PUBLIC,2024-01-02,2024-02-13,2024-05-20,2024-03-08,Credit Approved,2023-08-28,2024-03-14,5342513-P.O. Di Camposampiero-Revolution Ascend-INST-0356712,DISTRIB,Yes,2023-08-08,Direct Public,234,234.0,224.0,206.0,147,3,42,1,2024-03-29,2024-03-29,2024-03-29,2024-03-28,2024-03-29,0.0,No,1. Within 7 Days
5211200,1,1,5211200-1-1,EMEA,Southern Europe,Spain,Iberia,Imaging,CT,CT,Spain Norte,SALUD H.U. MIGUEL SERVET,Revo Ascend 72kW Long Hino,Revolution Ascend 72kW Hino,412538,528467,2022-10-18,2023-06-20,2023-06-22,2023-06-28,2023-06-16,2023-06-19,Fully Shipped,,2023-06-02,No,00_00_00_00_00_00_100,2023-06-22,Not Approved,,,,18,6,30,396123,DDP,"Salazar, Ana Maria",Procured Not Cancelled,Francesc Galindo Ramos,GBL-PUBLIC,2023-02-06,2023-05-12,2024-09-28,2023-06-16,Credit Approved,,2022-10-19,5211200-Hospital Miguel Servet. Neur-Revolution Ascend-INST-174327,CDO-EOM-IRISO,Yes,2022-08-03,Direct Public,323,321.0,320.0,303.0,187,3,82,1,2023-06-22,2023-06-20,2023-06-19,2023-06-10,2023-06-29,1.0,No,1. Within 7 Days
5422181,1,1,5422181-1-1,Intercontinental,South,Bolivia,CALA,Imaging,CT,CT,Bolivia,COSIN LTDA,TangX Opt 520 GLB MDD BHW,OPTIMA CT520 TANG-X BHW,191908,207458,2024-03-20,2024-07-02,2024-06-07,2024-06-14,2024-05-09,2024-05-09,Fully Shipped,2024-05-09,2024-04-19,Yes,00_00_00_100_00_00_00,2024-09-06,Not Approved,,,,20,22,42,191908,CIP,"Liva, Cecilia Graciela",Procured Not Cancelled,Carmelo Perlingieri,CALA - NET TO DISTRIBUTOR,2024-03-25,2024-03-25,2024-09-06,2024-04-30,Credit Approved,,2024-05-09,5422181-COSIN LTDA - FUNDACION CRE-Optima CT520-INST-0400284,CDO-EOM-IRISO,Yes,2024-03-20,Indirect,79,104.0,50.0,30.0,5,3,11,2,2024-06-07,2024-07-02,2024-06-06,2024-05-27,2024-06-17,26.0,No,4. Greater than 21 Days
5276416,1,1,5276416-1-1,Intercontinental,Japan,Japan,Japan,Imaging,CT,CT,Kyushu,KK) Kishiya,Rev ACT BJ 21 IW BHW,Revolution ACT BHW,81653,95303,2023-01-26,2023-02-21,2023-02-22,2023-02-22,2023-02-20,2023-02-19,Fully Shipped,,2023-02-15,No,00_00_00_00_00_00_100,2023-02-21,Not Approved,,,,20,2,30,81653,CIF,"Akiba, Haruki",Procured Not Cancelled,信宏(Nobuhiro Yamaguchi) 山口,GBL-PRIVATE,2023-01-27,2023-01-27,2023-02-17,2023-02-15,Credit Approved,,,5276416-医療法人修和会　村岡内科医院-Revolution ACT-INST-0321897,CDO-EOM-AFF,Yes,2023-01-26,Direct Private,27,26.0,24.0,20.0,1,3,44,0,2023-02-22,2023-02-21,2023-02-24,2023-02-12,2023-03-08,-3.0,No,1. Within 7 Days
5300001,1,1,5300001-1-1,Intercontinental,India,India,India,Imaging,CT,CT,Orissa,HOME OF DIAGNOSTICS(HODS),Revolution Aspire ES India,Revolution Aspire 8 India,159886,165719,2023-03-31,2023-06-30,2023-06-28,2023-06-28,2023-06-27,2023-06-19,Fully Shipped,,2023-04-20,No,00_00_00_100_00_00_00,2023-06-30,Not Approved,,,,1,1,30,156909,FOB,"Wabale, LAHU",Procured Not Cancelled,BISWADEEP DUTTA,EXTERNAL-PVT_INDIA,2023-04-18,2023-04-18,2024-09-03,2023-04-22,Credit Approved,2023-04-05,2023-06-19,5300001-Home of Diagnostics-Revolution Aspire-INST-0355825,CDO-FAILURE - E,Yes,2023-03-31,Direct Public,89,91.0,80.0,20.0,18,3,37,1,2023-06-28,2023-06-30,2023-06-27,2023-06-18,2023-07-06,3.0,No,1. Within 7 Days
5272226,1,1,5272226-1-1,EMEA,Southern Europe,Portugal,Iberia,Imaging,MR,MR,Portugal HQ,CUF SA,MR GOLDSEAL AS IS NO I & W,MR MEE ALL REGIONS,765711,900000,2023-01-16,2023-12-26,2023-11-30,2023-12-09,2023-11-29,2023-12-01,Fully Shipped,2023-11-24,2023-10-06,Yes,00_00_00_00_00_00_100,2023-12-26,Not Approved,,,,15,1,1,673761,DDP,"Salazar, Ana Maria",Procured Not Cancelled,Nuno Carreira,GBL-PRIVATE,2023-07-12,2023-10-05,2024-07-01,2023-10-19,Credit Approved,,2023-07-12,5272226-Jose de Mello Saude-SIGNA Voyager 1.5T-INST-0326501,CDO-FAILURE - E,Yes,2023-01-12,Direct Private,322,348.0,323.0,267.0,181,9,71,0,2023-11-30,2023-12-26,2023-12-01,2023-11-20,2023-12-12,25.0,No,4. Greater than 21 Days
5296885,1,1,5296885-1-1,Intercontinental,India,India,India,Imaging,CT,CT,Delhi,SARASWATI KHANNA MEMORIAL HOSPITAL AND RESEARCH CENTRE PRIVATE LTD,REVOLUTION ACTS SVCT INDIA,Revolution ACT India,125994,129518,2023-03-29,2023-09-29,2023-09-30,2023-09-30,2023-09-22,2023-09-14,Fully Shipped,2023-09-12,2023-08-29,No,00_00_00_100_00_00_00,2023-09-29,Not Approved,,,,0,7,15,102194,FOB,"Wabale, LAHU",Procured Not Cancelled,Anurag Jha,EXTERNAL-PVT_INDIA,2023-08-22,2023-08-22,2023-11-10,2023-08-30,Credit Approved,2023-04-05,2023-09-14,5296885-Sk Memorial Hospital-Revolution ACTs-INST-0359220,STD,Yes,2023-03-27,Direct Public,187,186.0,171.0,155.0,148,3,37,1,2023-09-30,2023-09-29,2023-09-29,2023-09-26,2023-10-03,0.0,No,1. Within 7 Days
5456326,1,5,5456326-1-5,EMEA,Eastern Europe,Poland,North Eastern Europe,Imaging,MR,MR Digital,Poland,ALTERIS S.A.,Imaging Protocol Manager_MR,MR Other,431188,545005,2024-06-26,2024-09-26,2024-08-09,2024-08-07,2024-08-08,2024-09-18,Fully Shipped,,,No,00_00_00_00_00_100_00,2024-09-26,Not Approved,,,,0,1,7,10031,DDP,"Kotnis, Agata (Consultant)",Procured Not Cancelled,,GBL-PRIVATE,2024-08-05,2024-08-06,2024-09-27,2024-08-06,Credit Approved,,2024-07-04,,DISTRIB,Yes,2024-06-26,Direct Private,44,92.0,84.0,,40,10,70,0,2024-08-09,2024-09-26,2024-10-02,2024-07-31,2024-12-05,-6.0,No,1. Within 7 Days
5310422,1,1,5310422-1-1,EMEA,SSA,South Africa,Southern Africa,Imaging,CT,CT,South Africa,"DRS LAKE, SMIT & PARTNERS",Revo Ascend 72kW Long Hino,Revolution Ascend 72kW Hino,449214,497693,2023-05-09,2023-07-22,2023-07-22,2023-07-22,2023-07-21,2023-07-21,Fully Shipped,2023-06-20,2023-05-30,Yes,00_00_00_100_00_00_00_DIST,2023-07-26,Not Approved,,,,17,1,30,447891,DDP,"Nel, Lizelle",Procured Not Cancelled,Pravin Gopichand,GBL-PRIVATE,2023-05-10,2023-06-12,2023-11-03,2023-06-12,Credit Approved,,2023-05-09,"5310422-Lake, Smit and Partners, Drs-Revolution Ascend-INST-0363810",STD,Yes,2023-05-08,Direct Private,75,75.0,74.0,22.0,2,3,81,0,2023-07-22,2023-07-22,2023-07-21,2023-07-10,2023-07-31,1.0,No,1. Within 7 Days
5349664,1,1,5349664-1-1,Intercontinental,South Asia,Bangladesh,South Asia,Imaging,CT,CT,Bangladesh,LABAID LIMITED,Rev ACT BJ 21 IW BHW,Revolution ACT BHW,146594,150000,2023-08-31,2023-11-29,2023-11-28,2023-11-27,2023-11-25,2023-10-31,Fully Shipped,2023-10-09,2023-10-09,No,00_00_00_100_00_00_00,2023-11-29,Not Approved,,,,9,3,30,146595,FOB,"Wabale, LAHU",Procured Not Cancelled,NURE AKHLAK,EXTERNAL-PVT,2023-09-05,2023-09-05,2023-10-31,2023-10-31,Credit Approved,2023-09-01,2023-10-31,5349664-Lab Aid Limited Magura-Revolution ACT-INST-0379607,STD,Yes,2023-08-31,Direct Public,89,90.0,61.0,39.0,5,3,7,1,2023-11-28,2023-11-29,2023-11-25,2023-11-09,2023-12-11,4.0,No,1. Within 7 Days
5308821,1,1,5308821-1-1,EMEA,FBFA,France,France,Imaging,CT,CT,France South,CLINIQUE DES CEDRES CAPIO,SP CT REVOLUTION CT 160,CT Other,648912,708333,2023-05-04,2023-07-18,2023-07-17,2023-07-17,2023-07-13,2023-07-12,Fully Shipped,,,No,00_00_00_00_00_00_100,2023-07-18,Not Approved,,,,5,4,42,218079,CIF,"OUIN OURO, Deborah",Procured Not Cancelled,Caroline Roussel,GBL-PRIVATE,2023-05-04,,2023-05-23,,Credit Approved,2023-05-04,,5308821-Clinique des Cèdres-Revolution CT-INST-0320720,STD,Yes,2023-05-02,Direct Private,76,77.0,71.0,,2,3,28,0,2023-07-17,2023-07-18,2023-07-13,2023-06-23,2023-08-01,5.0,No,1. Within 7 Days
5040804,1,1,5040804-1-1,EMEA,MENEAT,Iraq,Middle East,Imaging,CT,CT,Iraq,AL MARHIJ COMPANY FOR GENERAL TRADING AND CONSTRUCTION LTD.,Revolution EVO3.7 Long CTJ,Revolution EVO CTJ,389708,417252,2021-05-19,2024-03-26,2024-02-29,2024-02-29,2024-02-19,2024-03-05,Fully Shipped,2023-10-30,2023-10-27,No,00_00_00_100_00_00_00,2024-04-04,Not Approved,,,,17,10,42,389709,FCA,"Al Hasaby, Zainab",Procured Not Cancelled,Akram Mohammed Ali,GBL-PRIVATE,2023-02-06,2023-09-12,2024-09-18,2023-11-16,Credit Approved,2023-09-06,2024-03-05,5040804-Haditha Hospital-Revolution EVO-INST-140367,CDO-EOM-IRISO,Yes,2021-05-18,Direct Private,1017,1043.0,1022.0,892.0,629,3,40,0,2024-02-29,2024-03-26,2024-02-18,2023-12-01,2024-05-06,37.0,No,4. Greater than 21 Days
5209871,1,1,5209871-1-1,Intercontinental,Korea,Korea,Korea,Imaging,MR,MR,Korea HQ,Green Healthcare,1.5T SIGNA CREATOR E SL TJS,1.5T SIGNA CREATOR E TJ PLUS - RFBM,367390,471086,2022-07-29,2023-03-25,2023-03-25,2023-03-25,2023-03-24,2023-03-24,Fully Shipped,,2023-01-19,No,00_00_00_00_00_00_100,2023-03-25,Not Approved,,,,23,2,182,367390,CUSTOMER SITE,"Jo, Kyung-Mi",Procured Not Cancelled,Hyung Kim,EXTERNAL-PVT_KOREA,2022-11-08,2022-11-16,2023-03-21,2023-01-31,Credit Approved,,2022-08-24,5209871-CP20-GHC-강남하트스캔의원-Creator E-INST-0322471,STD,Yes,2022-07-29,Direct Public,239,239.0,238.0,174.0,102,9,48,1,2023-03-25,2023-03-25,2023-03-21,2023-03-02,2023-04-08,4.0,No,1. Within 7 Days
5195829,1,1,5195829-1-1,EMEA,Southern Europe,Spain,Iberia,Imaging,MR,MR,Spain Norte,GVCS DPT SALUD LA FE VALENCIA,1.5T SIGNA VOYAGER DETACH TJS,1.5T SIGNA VOYAGER IPM DETACH TJS,854148,966101,2022-07-28,2023-06-16,2023-05-22,2023-07-12,2023-05-16,2023-06-15,Fully Shipped,,2023-03-21,No,00_00_00_00_00_00_100,2023-06-16,Not Approved,,,,22,6,42,854148,DDP,"Rodero, Javier",Procured Not Cancelled,Manuel Fernandez Balaguer,GBL-PUBLIC,2023-02-14,2023-03-13,2023-05-12,2023-03-31,Credit Approved,,2022-07-28,5195829-Hospital La Fe RMN #5-SIGNA Voyager 1.5T-INST-0296131,CDO-EOM-IRISO,Yes,2022-06-21,Direct Public,335,360.0,359.0,273.0,238,9,82,1,2023-05-22,2023-06-16,2023-05-22,2023-05-09,2023-06-05,25.0,No,4. Greater than 21 Days
5299124,1,2,5299124-1-2,EMEA,Eastern Europe,Romania,South Eastern Europe,Imaging,CT,AW,Romania,INTERMED SRL,AW Low Tier Server,Revolution Ascend 72kW BHW,337314,354317,2023-03-30,2023-06-26,2023-06-27,2023-06-27,2023-06-22,2023-06-26,Fully Shipped,2023-06-09,2023-06-06,No,00_00_00_00_00_00_100,2024-03-18,Not Approved,,,,9,5,14,22071,DAP,"Marcu, Olivia Cristina",Procured Not Cancelled,,GBL-PRIVATE,2023-03-30,2023-04-23,2024-03-29,2023-06-08,Credit Approved,,2023-03-30,5299124-Intermed SRL-Revolution Ascend-INST-0354211,CDO-EOM-IRISO,Yes,2023-03-30,Direct Private,89,88.0,88.0,68.0,0,1,74,0,2023-06-27,2023-06-26,2023-06-26,2023-06-23,2023-06-29,0.0,No,1. Within 7 Days
5310428,1,1,5310428-1-1,Intercontinental,India,India,India,Imaging,CT,CT,Jharkhand,SANKALP SCAN CENTER,ASPIRE 10mm with Fixed Table CMD,Revolution Aspire 8 India,132980,152004,2023-05-11,2023-06-22,2023-06-30,2023-06-30,2023-06-29,2023-06-19,Fully Shipped,,2023-05-25,No,00_00_00_100_00_00_00,2023-06-22,Not Approved,,,,1,1,30,129753,FOB,"Wabale, LAHU",Procured Not Cancelled,Pratik Hore,EXTERNAL-PVT_INDIA,2023-05-15,2023-05-15,2024-08-06,2023-05-26,Credit Approved,2023-05-12,2023-06-16,5310428-Sankalp Diagnostic Centre-Revolution Aspire-INST-0360896,CDO-FAILURE - E,Yes,2023-05-08,Direct Public,53,45.0,42.0,17.0,7,3,37,1,2023-06-30,2023-06-22,2023-06-29,2023-06-15,2023-07-14,-7.0,No,1. Within 7 Days
5142052,1,1,5142052-1-1,EMEA,RCIS,Kazakhstan,CIS,Imaging,CT,CT,Kasakstan,MYNT MEDICAL SYSTEMS GMBH,Revolution EVO3.7 Mid CTJ,Revolution EVO CTJ,403710,506525,2022-01-20,2023-06-27,2023-06-01,2023-06-13,2023-06-01,2023-06-08,Fully Shipped,,2023-05-09,No,01_00_00_99_00_00_00,2023-07-26,Not Approved,,,2023-06-27,18,14,42,403711,FCA,"Kanevskiy, Evgeny",Procured Not Cancelled,Almaz Altynbayev,CIS VIP PARTNER PRIVATE,2022-01-21,2023-05-18,2023-06-05,2023-05-22,Credit Approved,,2022-01-20,5142052-ПХВ Многопрофильная больница-Revolution EVO-IN,STD,Yes,2022-01-20,Indirect,497,523.0,504.0,474.0,1,3,46,2,2023-06-01,2023-06-27,2023-05-20,2023-02-23,2023-08-15,38.0,No,4. Greater than 21 Days
5061919,2,2,5061919-2-2,EMEA,Southern Europe,Italy,IMI,Imaging,CT,CT,Italy Center,AZIENDA OSPEDALIERO-UNIVERSITARIA DI SASSARI,Rev160 2.5 NG1700V H WSO,REVOLUTION 160 CTM,1087474,1298394,2021-07-08,2024-09-25,2024-09-24,2033-08-14,2024-09-18,2024-09-06,Fully Shipped,2033-08-08,2024-05-16,Yes,00_00_00_00_00_00_100,,Not Approved,,,,20,6,699,1015354,DAP,"Mecocci, Chiara",Procured Not Cancelled,Giancarlo Frasson,GBL-PUBLIC,2021-07-29,2024-08-02,2024-09-27,2024-05-24,Credit Approved,,2022-03-11,5061919-Sassari Santissima Annunziat-Revolution CT-INST-0302909,CDO-EOM-IRISO,Yes,2021-07-08,Direct Public,1174,1175.0,1156.0,1043.0,21,3,42,1,2024-09-24,2024-09-25,2024-08-27,2024-05-02,2024-12-22,29.0,No,4. Greater than 21 Days
5355017,5,7,5355017-5-7,Intercontinental,India,India,India,Imaging,CT,CT,Karnataka,GENWORKS HEALTH PRIVATE LIMITED,REVOLUTION ACTS SVCT INDIA,Revolution ACT India,118509,121632,2023-10-13,2023-12-18,2023-11-25,2023-11-25,2023-11-23,2023-11-15,Fully Shipped,,,No,00_00_00_100_00_00_00,2023-12-18,Not Approved,,,,2,2,30,116874,FOB,"Mohammed, Shahul",Procured Not Cancelled,Lakhan Singh_DEL,EXTERNAL-PVT_INDIA,2023-11-14,,2024-03-22,,Credit Approved,,,5355017-Gupta Hospital-Revolution ACTs-INST-0374838,STD,Yes,2023-11-14,Direct Public,11,34.0,1.0,,0,3,37,1,2023-11-25,2023-12-18,2023-12-08,2023-11-12,2024-01-02,10.0,No,2. Within 14 Days
5070219,1,6,5070219-1-6,EMEA,Northern Europe,United Kingdom,UKI,Imaging,CT,A and S,UK West,GE CAPITAL EQUIPMENT FINANCE LTD,EATON PW9355G-15-14 (14.4KVA),REVOLUTION 160 CTM,873716,1198666,2021-08-09,2023-03-01,2023-02-19,2023-03-08,2023-02-17,2023-02-27,Fully Shipped,2033-08-08,2022-07-18,No,00_00_00_00_00_00_100,2023-03-23,Not Approved,,,,20,3,135,1369,CIF,"Hatton, Tracey Ann",Procured Not Cancelled,Chris Wilson,GBL-PRIVATE,2023-01-27,2022-11-15,2023-11-13,2022-07-20,Credit Approved,,,5070219-Whiston Hospital-Imaging Insights Modali-INST-0342722,CDO-EOM-IRISO,Yes,2023-01-27,Direct Private,23,33.0,31.0,-193.0,0,0,96,0,2023-02-19,2023-03-01,2023-02-20,2023-02-08,2023-03-04,9.0,No,2. Within 14 Days
5353770,1,1,5353770-1-1,EMEA,SSA,Kenya,East Africa,Imaging,CT,CT,Kenya,AGA KHAN UNIVERSITY HOSPITAL,Rev160 2.5 NG2000V S WSO,REVOLUTION 160 CTM,1182344,1370630,2023-09-13,2023-12-31,2023-12-29,2023-12-29,2023-12-28,2023-12-30,Fully Shipped,,2023-11-03,No,10_00_00_80_00_00_10,2024-06-28,Not Approved,,,,12,1,42,1182344,DDP,"Mutava, Vincent",Procured Not Cancelled,Benard Kaloki,EAGM-PRIVATE,2023-09-19,2023-11-21,2023-12-27,2023-11-15,Credit Approved,2023-09-14,2023-11-15,5353770-Aga Khan University Hospital-Revolution CT-INST-0335093,DCDO,Yes,2023-09-12,Direct Private,108,110.0,109.0,52.0,7,3,47,0,2023-12-29,2023-12-31,2023-12-29,2023-12-23,2024-01-04,2.0,No,1. Within 7 Days
